parameter_1,parameter_2,parameter_3,parameter_4,parameter_5,parameter_6,parameter_7,parameter_8,parameter_9,parameter_10
-0.26961946,-0.27669224,0.016060669,0.024768561,0.08291741,-0.26618737,0.6208658,0.028665148,0.34597167,-0.017466567
-0.3608167,-0.83244425,-0.1985323,0.006557867,0.04316753,0.22153899,0.7516563,-0.10028772,0.15053642,0.62202114
-0.21303931,-0.7635666,0.060501594,0.24164727,0.71866065,0.11279357,0.43035853,0.13655478,0.38110238,-0.11142423
-0.34551787,-0.35911506,-0.24679428,0.23575282,0.37473896,-0.12373671,0.22607999,-0.17024335,0.19227721,0.24496335
-0.07710518,-0.7096771,-0.23905018,0.11907138,0.5571267,-0.45682284,0.36024126,-0.0019642487,0.4657896,-0.38096493
-0.1989781,-0.81183136,0.26958424,-0.10148381,0.10220504,-0.063363366,0.4432429,-0.10622531,0.4608047,0.07604281
-0.33744672,-0.32441628,0.21271701,0.7190809,0.7024838,-0.03670008,0.1437614,0.16022919,0.18562007,0.35343516
0.06448589,-0.26324636,-0.0033770427,-0.4738345,0.47811627,-0.23545358,0.5270101,0.23474148,0.022660911,0.18783602
0.14561422,-0.5046468,-0.21876614,0.044055015,0.32745785,-0.027784534,0.49793053,-0.21956539,0.4144631,0.254299
0.014743313,-0.122933,-0.24899752,0.3711885,0.06271772,-0.32920602,0.024564058,0.2069869,0.38000232,-0.09025588
-0.05789818,-0.53682715,0.060687635,0.17534271,0.37754038,0.026797116,0.3647667,0.20972764,0.4228454,0.03845302
-0.10814986,-0.112938315,0.57885736,0.06993683,0.38360578,0.08774208,0.509008,-0.16144153,0.6164684,-0.019721553
-0.2959918,-0.711416,-0.044623956,0.35977462,0.3326506,0.034529455,0.024419904,0.29873556,0.3788621,-0.054925732
-0.19738944,-0.79404783,-0.07193333,0.20949543,0.41037297,0.024297662,0.4895624,0.053732317,0.29852575,-0.01830665
-0.09660483,-0.39219466,0.21106523,0.14901125,0.32667154,-0.37439823,0.34122282,0.13585293,0.24733427,0.16343097
-0.3171492,-0.21422385,-0.17967072,-0.06864731,0.44310343,0.015158743,0.20478998,-0.07589343,0.85875225,0.106638536
-0.07333983,-0.37064245,-0.35393602,0.5947985,0.1750819,0.01544337,0.7939917,-0.06404425,0.5414017,-0.024314992
