parameter_1,parameter_2,parameter_3,parameter_4,parameter_5,parameter_6,parameter_7,parameter_8,parameter_9,parameter_10
0.27173674,-0.44176266,-0.43601394,-0.47302154,0.019223116,0.21064417,-0.18060921,0.010694489,0.25116026,-0.20945804
-0.082138374,-0.56476265,-0.24964932,0.13389659,0.2696147,0.1591831,-0.3037418,-0.093193784,-0.01391628,0.0615021
0.25431293,-0.5818083,-0.05211237,-0.06396623,-0.12557802,-0.20767576,0.027832286,-0.1870873,-0.41979653,-0.56954384
0.6139933,-0.41749513,-0.40961617,-0.01993496,-0.02638805,-0.11966342,0.51825804,0.11198591,-0.048817653,-0.46595612
0.051416755,-0.5530252,-0.026509434,-0.22230864,-0.04082219,0.28305396,0.14124721,-0.34468,-0.23079109,-0.34859216
0.72073686,-0.37319118,-0.046388745,0.15382569,0.3843089,0.32803375,0.16128273,-0.3862117,-0.09820676,-0.18788078
0.0074027926,-0.5659789,0.03244251,-0.04064922,0.37831616,0.4119552,0.04043013,-0.45675936,-0.03245263,-0.4136518
-0.046472386,-0.6575046,-0.30733216,0.0939378,0.43057117,0.40734223,-0.20966916,-0.100192845,-0.15424314,-0.49671358
-0.30835748,-0.62142324,-0.36125296,0.16588104,0.21757123,0.59084266,0.076170385,-0.20254609,0.014914602,-0.34121233
0.14944726,-0.6240574,-0.4597075,0.1493896,0.2250749,0.3060961,0.3888969,-0.49074173,0.21747246,-0.5271378
0.17103413,-0.28185883,-0.5006661,-0.36628923,-0.3008118,0.31786746,0.033595264,-0.28290215,0.22160536,-0.13983294
0.042410135,-0.72513354,0.27819076,0.024242647,0.0047618225,0.14956671,0.3782628,-0.5708371,-0.11286868,-0.4229328
0.57706934,-0.4390024,-0.26217633,-0.4650116,0.5576861,0.101949655,-0.015401311,-0.26548266,-0.33009923,-0.14201948
0.19410421,-0.5127619,-0.79649496,0.07385436,0.28330135,0.5682727,-0.054694217,-0.36679047,0.05959674,-0.3080519
0.4547946,-0.097916365,-0.6075294,0.25363952,0.097687736,-0.15548646,-0.049599055,-0.3523712,-0.09931112,-0.50853825
-0.045103148,-0.37187415,-0.23298244,-0.24204949,-0.25324464,-0.18705744,-0.13618998,-0.18321805,0.0073843,-0.5028666
-0.17531498,-0.62707615,-7.6800585e-05,0.07231453,0.06359677,0.31292886,0.27582893,-0.5111686,-0.2255564,-0.54511327
0.25397813,-0.44217616,0.12733015,0.2969541,-0.2569135,0.12386319,-0.44085282,-0.25757593,-0.24391499,-0.39063796
0.40348363,-1.0845456,0.04755965,-0.36100653,-0.24587974,0.3860073,-0.00022460334,0.11300777,-0.059919707,-0.30714643
0.31179696,-0.6176524,-0.11184692,-0.16958372,0.022603108,0.018868536,0.09742889,-0.12324939,-0.1955384,-0.25952214
0.22454464,-1.0240941,0.1976566,-0.021073958,0.0037501212,0.11473403,-0.7888077,-0.29761237,-0.16502474,-0.43151405
0.109862715,-0.5500121,-0.19156222,-0.17018619,-0.037806157,0.021077067,-0.013081612,-0.54949373,-0.15944374,-0.5405617
0.352062,-0.26131952,0.24831602,0.095825516,-0.07866964,0.061133176,0.31516793,-0.26673296,-0.11715152,-0.29853112
0.27898288,-0.6090566,-0.08325054,-0.27657416,0.30008498,-0.048616737,0.12619556,-0.1429742,-0.21872282,-0.3166828
0.20948073,-0.4681876,-0.21399806,0.0046006534,-0.4969321,0.5564959,0.21957514,-0.33147925,0.13543177,-0.35631067
0.5341686,-0.5374662,-0.3012617,-0.24184757,0.077005,0.29918134,-0.3326596,0.12535097,0.24623528,-0.20370941
0.16842017,-0.51946986,-0.4493701,-0.51881564,0.13917902,-0.0030215532,-0.082614556,-0.18342505,-0.4065186,-0.22090599
0.09901783,-0.72380847,0.18476069,-0.030556433,0.034333408,0.20692968,-0.28871882,-0.3091107,0.07967984,0.11711511
0.6361523,-0.73237795,-0.25388306,0.42162764,0.3370014,0.13985227,-0.08122088,0.10308178,0.018755011,-0.24864477
0.38164693,-0.6725687,-0.24186896,-0.23621508,-0.010371283,0.18705639,0.057725977,-0.32908687,-0.055449087,-0.54973596
-0.074439034,-0.54007936,0.26378372,-0.22997019,-0.24735752,0.19281039,0.012880595,0.20366572,-0.22947228,-0.30428085
0.32118368,-0.8089716,-0.38070372,-0.31287715,-0.07925455,0.07315387,0.07090808,0.05822189,-0.25884214,-0.516842
0.30945596,-0.24055484,0.17776647,0.21112621,-0.23677132,-0.037956208,-0.05307064,-0.50028026,-0.37665412,-0.6956233
0.016653717,-0.6788286,0.2375116,-0.18463723,0.1657198,-0.19515637,-0.042599007,0.036410615,-0.1648364,-0.26166892
0.14719194,-0.34871304,-0.4254979,-0.26549667,0.52750933,-0.26524037,-0.404246,-0.25729197,0.08615897,-0.40344197
0.078193635,-0.69489336,-0.1432593,-0.18861905,-0.02864014,0.5267159,0.26827765,-0.5777959,0.27800947,-0.31479728
0.37149817,-0.31735438,-0.2393204,-0.017116804,0.11882478,0.11001207,-0.02707811,-0.35783195,-0.012341797,-0.31972578
0.14428294,-0.7413342,-0.26117122,0.37210706,-0.32548362,0.14072728,-0.37216654,-0.60990006,-0.03451023,-0.16523984
0.5371445,-0.7666782,-0.14667267,-0.107173644,0.037982088,0.022992909,0.17376241,-0.5310584,-0.27644983,-0.015973747
0.19333951,-0.4948812,-0.47249126,0.15545857,0.09889589,0.3453813,0.31499597,0.016216263,-0.21727607,-0.4728402
0.30129415,-0.55721307,-0.40378672,0.010802034,0.29904643,0.34155717,-0.35199815,-0.46296045,-0.110900275,-0.60217667
0.055524036,-0.2836973,-0.35191017,-0.5946913,-0.044795398,-0.17811528,0.50571656,-0.5172852,-0.17086825,-0.39298922
0.11236741,-0.6865447,-0.38193578,-0.09907563,0.5670913,-0.18011832,-0.2812693,-0.50073946,-0.13891377,-0.076007724
-0.012706652,-0.47922105,-0.41967174,-0.044034988,0.55400735,0.5135375,-0.11747944,-0.29911882,-0.102332205,-0.33758467
0.35179144,-0.6705009,-0.3212012,0.014245141,-0.021339923,0.18960479,-0.14153443,-0.23830225,0.1165671,-0.12451458
0.37164056,-0.21473986,-0.6378238,0.34096968,0.3039777,0.10341747,-0.38719055,0.045848265,0.2823954,-0.33273637
0.44919825,-0.054216832,-0.62283295,-0.27758598,-0.11242989,0.26808095,0.5680528,-0.04145412,-0.15352786,-0.23532873
0.43914518,-0.27492982,-0.316224,-0.15864801,0.29204798,0.5379731,-0.2010035,-0.52689344,-0.14569373,-0.48079497
0.0618297,-0.7505402,-0.28174418,0.2773868,0.1236161,0.705369,-0.44446573,-0.032273546,-0.018042497,0.27460438
0.1371552,-0.50274634,-0.40948802,-0.33971804,-0.09735973,0.28046432,0.20799944,-0.22437754,-0.13433418,-0.58408177
