parameter_1,parameter_2,parameter_3,parameter_4,parameter_5,parameter_6,parameter_7,parameter_8,parameter_9,parameter_10
-0.3021046,-0.19695169,0.03584084,0.61333585,0.59736353,0.64335036,-0.05782128,-0.45669657,-0.125775,-0.16675416
-0.0009896904,0.0789683,-0.07665625,0.038864717,0.118038654,0.69400054,-0.13670456,-0.16578424,0.1700232,-0.47340548
0.14709641,-0.16801357,-0.44692785,0.101275325,0.28840876,0.016254425,0.077940345,-0.059499614,-0.18492611,-0.05808256
0.08693761,0.44682634,-0.24530008,0.5276569,0.12518162,0.629817,-0.12173326,-0.09825763,-0.39291337,-0.058635995
0.28562635,-0.0762733,-0.07037644,0.12367608,0.49228704,0.08120516,-0.38515687,0.0070919394,-0.35148033,0.15138456
0.29801846,0.00365296,-0.41689613,0.0044772923,0.4206223,0.4009652,-0.106539845,-0.17173566,-0.31460342,-0.11754687
-0.15189905,-0.13317025,0.059365466,0.29710898,0.57648724,0.26813954,-0.18729767,-0.23542804,-0.21614663,0.14193866
-0.23991984,0.06741162,-0.02794689,0.40930736,0.43228465,0.104682446,0.09313968,-0.45044035,0.08014962,0.27354437
-0.56870925,-0.20755166,-0.19675,0.20718923,0.106672525,0.80180645,0.090080656,0.16324328,-0.46342844,-0.10392316
0.20610599,-0.36486083,-0.35279137,0.027968243,0.20403573,0.63005006,-0.004877517,-0.37480977,0.0103084445,-0.0075966865
-0.43556714,0.14791238,-0.16523166,0.17525473,-0.13318926,0.05762309,0.073325485,-0.12473875,-0.16779299,-0.345702
-0.19539341,-0.25386012,-0.1847119,0.42396402,0.3323724,0.46018094,-0.37087488,-0.21306175,-0.16937703,-0.056367725
-0.22063029,-0.23335105,0.23139554,0.4196064,0.6915984,0.30759776,0.16015422,-0.22356844,0.42474732,-0.14397791
0.26416332,-0.19382963,-0.08987612,0.20291497,0.42437166,0.77310604,0.20916837,-0.38630378,-0.22220144,-0.4224106
-0.34892696,0.18376303,-0.26157963,0.39006218,0.36842346,0.1534631,-0.102761894,0.020745337,-0.33510152,-0.16831487
0.023156941,0.043400437,-0.1208581,0.1605703,0.30447295,0.53379387,0.088139266,-0.191177,0.1627999,-0.46365494
-0.14749113,-0.12437638,-0.2172688,0.20706072,0.6788355,0.57555395,0.3144096,-0.08694837,0.06345722,-0.24403964
-0.07975906,-0.07976454,-0.0461839,0.09100124,0.53449523,-0.08045611,-0.41659856,-0.08594176,-0.056485757,-0.06545085
-0.19718799,0.3066371,0.012859866,0.27566138,0.27663535,0.23686478,-0.046594217,0.04130535,-0.3448834,-0.073803395
-0.51219064,-0.3558827,-0.4762694,0.35915923,0.43247497,0.50647926,-0.12378481,-0.105363496,-0.07188262,0.36443168
-0.36430517,-0.13841483,-0.026342496,0.24159268,0.32625243,0.30549785,0.14142807,-0.038788855,-0.5229657,0.032568544
-0.07558057,-0.020186469,0.19791421,0.4640833,0.2662788,-0.045306087,0.036884762,-0.05289468,-0.7219439,-0.19503435
-0.7848623,0.03106296,-0.09086428,0.41241875,0.19107996,0.44999623,-0.09303063,-0.43892646,-0.1827005,0.08933513
-0.44243288,0.3336391,-0.1728582,0.6710527,0.8277451,0.7825676,0.13501534,0.22223894,0.026214242,-0.41387552
-0.6274956,-0.40972534,0.17955625,0.54465175,0.30379677,0.31258628,-0.15509434,-0.033772014,-0.4285536,-0.46745092
-0.43878192,-0.36118376,-0.58688736,0.45482606,0.5794368,0.40492192,0.06184656,-0.0969528,-0.41133803,0.03974323
-0.1425043,-0.065899156,0.04994081,0.32635838,0.42915043,0.1281192,-0.057294466,-0.02437812,-0.077032536,0.40101063
-0.014013946,-0.7159435,-0.04610905,0.5434494,0.002192825,0.21691231,-0.2468208,-0.1156964,-0.17461756,0.1045533
-0.0011614338,-0.40444377,0.35731977,0.35541272,0.21414727,0.5030436,-0.096310556,0.04510109,-0.4766264,0.12762691
-0.058004454,0.30761623,0.14840072,0.3405223,0.33359432,0.34096768,0.3150102,-0.05404886,0.09093273,-0.34757668
0.06286235,0.13210401,-0.34464106,0.3717413,0.2941351,0.80150056,-0.10386972,0.030799642,-0.054454938,0.1177327
0.26849008,-0.014309749,-0.36422813,0.12986207,0.38850796,0.32836246,0.25759423,-0.28010392,-0.75724995,0.13930841
-0.2624876,-0.1652292,-0.40264955,0.13358322,0.51837826,0.5374508,0.1977246,-0.04703071,-0.3922562,0.012001075
-0.17056283,0.072485015,0.15168971,0.26581573,0.23331606,0.25010365,-0.3305347,-0.047147773,-0.5056684,0.18183793
0.020764947,-0.37799364,0.37605798,-0.1756832,0.5275621,0.8562047,0.1855128,-0.3288529,0.027329803,-0.13485743
0.18527038,-0.4338546,-0.12656839,0.3772951,0.19516852,0.47942445,-0.19199693,0.37797767,-0.46549496,-0.14619687
-0.19600156,-0.23679331,0.26631454,0.36739552,0.61853737,0.8758005,-0.002741402,0.1838053,0.06976524,-0.15303317
-0.26155412,-0.35295498,-0.06297611,0.33144784,0.53685725,0.053358406,-0.45503038,-0.012457818,-0.070354566,0.16058394
0.09719078,-0.12776284,-0.14545617,0.21282625,0.3782548,-0.32405493,-0.137578,-0.037435867,-0.38945347,-0.010010421
-0.18560705,-0.12860338,-0.17835969,0.26925552,0.5267716,0.59167683,-0.0057508014,0.09865117,-0.35286334,-0.15917179
-0.40445602,0.04166749,-0.086062215,0.7802911,0.5227326,0.44096592,0.062008478,0.020673126,-0.09140794,-0.28905395
-0.122452356,-0.22080946,-0.40086508,0.45170897,0.6434212,0.47047594,0.21134202,-0.16316336,-0.32115364,0.095320255
-0.28367636,-0.18919039,-0.3246291,0.18620297,0.37149334,0.61493593,-0.48208463,-0.404557,-0.39167297,-0.5449567
0.023051023,-0.41126797,-0.12349283,0.22496718,0.08328861,0.232746,0.026394323,-0.31733808,-0.5957596,-0.06855095
-0.13815376,-0.015526541,-0.50766873,0.23198034,0.30576456,0.35864955,0.29200566,-0.4624952,0.11535722,-0.08265783
-0.14639239,0.031273812,-0.5681387,0.039503694,0.75436217,0.25654647,-0.010278583,0.24680172,-0.076948896,-0.21965857
-0.44538534,0.06798211,-0.2045408,0.03518361,0.24175589,0.14906654,0.17263648,-0.5366275,-0.23196097,0.05902058
-0.35039777,-0.25835067,0.097795755,0.49070495,0.2799002,0.38258722,-0.05401109,-0.060287997,-0.04743795,-0.24842222
-0.36344793,0.021839902,-0.08306302,-0.1506795,0.3379362,0.4180504,-0.13738538,-0.10846108,-0.18372649,-0.013609588
-0.28464586,-0.083238855,-0.09819452,0.27514288,0.55585766,0.36059007,-0.25944573,-0.12061236,-0.3622492,-0.37405616
0.13372545,0.067012906,0.3545854,0.13398154,0.33762854,0.63576126,-0.13063069,-0.3999626,0.119463354,-0.20709167
-0.18503101,-0.16014242,-0.23731774,0.42158818,0.38973746,0.43608087,0.052176088,-0.26806355,-0.45036393,0.036815777
0.19790022,-0.2841233,-0.1712111,-0.027879417,0.29215667,0.5900272,-0.09446503,-0.3760342,-0.16042209,-0.21971641
-0.19714713,-0.43887296,-0.21651523,-0.27209583,0.17297962,0.35463643,-0.18341231,-0.05472424,0.07044336,-0.016112663
-0.19180596,-0.40517196,-0.4481435,0.18526587,0.08398384,0.38620627,-0.050924897,0.004806906,-0.31847596,-0.17538549
0.2162395,-0.19712424,-0.055357732,0.21225996,0.41373435,0.4458367,0.2610063,-0.23724556,-0.40076965,0.43478882
0.14962311,-0.14244872,-0.18523854,0.5705324,0.03317985,0.33556497,0.22147018,-0.034126334,-0.21076928,0.14837813
-0.00879024,-0.63113195,-0.01790142,0.24861124,0.80146515,0.64771116,0.41130507,-0.3976065,-0.40205115,-0.042626325
-0.15848391,-0.31838584,0.18657675,-0.018374234,0.26036683,0.6233455,0.20905168,0.030009061,-0.011685073,-0.27151445
-0.18482047,-0.12507103,-0.29853815,0.23493187,0.71770924,0.40258747,-0.063326836,0.021021694,0.06227103,0.39281458
0.2538203,-0.06188292,-0.3640464,0.22342709,0.6366409,0.4776011,-0.15348876,-0.2321828,-0.14047548,-0.11354589
-0.16059496,0.17283228,-0.32005996,-0.07725957,0.42518535,0.25153005,0.28263104,-0.2754194,-0.25115347,-0.32171285
0.47067887,-0.3390227,0.1097824,0.43948394,0.45136985,0.2824552,-0.056160092,-0.010842025,0.03870383,0.2536807
-0.151636,0.13404399,-0.44313884,0.59231067,0.6659374,0.58398235,-0.17450193,-0.4112072,-0.43810642,-0.19108763
0.11911696,-0.23867135,-0.10632833,0.03671764,0.5972531,0.6580272,0.09979891,-0.09745206,0.10930908,-0.3031181
0.1491469,-0.34375533,-0.10920534,0.6271874,0.4358411,0.6618066,0.0538579,-0.12779637,-0.08013038,-0.14999524
0.19515745,-0.49231967,-0.7664198,0.4134301,0.27589983,0.25319615,-0.35783386,0.060223058,-0.38605106,-0.25159505
-0.6149752,-0.274997,-0.025658473,0.40344727,0.3379631,0.30207336,0.24857432,0.055787712,0.28388962,-0.09681143
-0.22174533,-0.14741689,-0.5636362,0.21562238,0.16387004,0.56148994,-0.025086343,-0.072060004,-0.06471817,-0.12647134
-0.4797244,0.09915607,-0.21431069,0.15513073,0.21304365,0.46585315,-0.11581293,-0.42290592,-0.10895969,0.2388298
-0.0023322478,-0.31577063,-0.40558183,0.5331571,0.09353706,0.85502446,-0.16286543,0.070234135,-0.2890353,-0.26926473
-0.11148012,-0.22945002,-0.39688444,0.5985031,0.5075275,0.3122834,-0.07463688,-0.039175272,-0.43652865,0.080113456
0.08015902,0.041781798,-0.3066942,-0.27141407,0.7111644,0.35062042,0.15970278,-0.6469733,-0.3992861,0.0051647723
-0.06661394,-0.07193738,-0.20017554,0.42102337,0.37254632,0.70920503,-0.24164633,-0.24866347,-0.39591134,-0.08960299
-0.20118329,-0.044924125,-0.20469774,0.37169066,0.22771204,0.48399493,-0.13705046,-0.30183476,-0.29442847,-0.5938217
0.317109,-0.0633655,0.0012575537,0.3710901,0.6553602,0.5998772,0.23467682,0.17736326,0.034083337,0.24767162
-0.40557033,0.116003364,-0.18944432,-0.3707386,0.6499735,0.39760745,-0.17048872,-0.16627218,-0.31315374,0.20995767
-0.18565881,-0.0613581,-0.11778018,-0.23241714,0.47422093,0.21945272,0.11861872,-0.23358832,-0.31985968,-0.38658935
-0.05250448,0.16565815,-0.015036538,0.4710498,0.5686289,0.28653562,0.10532626,-0.28671676,-0.1258694,0.3538465
-0.36507958,0.039704338,-0.12862915,0.68533766,0.15518261,0.8629805,0.45654172,-0.120442614,0.0054010153,-0.06108226
0.07666895,0.07534474,-0.13995329,0.25762543,0.07306823,1.0034243,0.20918065,-0.09952193,-0.39364064,-0.03308605
0.012341723,-0.19194329,-0.27060416,-0.12748298,0.48617086,0.2832601,-0.20624813,0.08507849,-0.68609756,-0.14019185
-0.10889326,0.084591284,-0.008931473,0.35146415,0.2710235,0.43908334,0.044266798,-0.12512338,-0.37641895,0.46635503
-0.15702559,0.26479703,-0.0295237,0.3595761,0.57974094,0.49606395,0.7370024,-0.25673345,0.057386726,-0.10107448
-0.29518652,-0.032156922,-0.30628508,0.4091404,0.38715604,0.45527622,0.4374916,0.29091066,-0.2023447,0.15798086
-0.038316682,-0.12357336,-0.36027324,0.46385264,-0.15409017,0.39241478,0.24947484,-0.091559246,-0.3867573,-0.016795576
0.16658972,-0.28759983,0.058412313,0.23460619,0.54402983,-0.15298447,0.1508572,-0.14712067,0.09836927,-0.4126628
-0.23872602,-0.25252032,-0.33696887,0.017408729,0.41471177,0.18149683,0.25290444,-0.27522343,-0.39742455,-0.22836533
0.004800722,-0.21660838,-0.24123037,0.29446387,0.23704882,0.3867053,-0.022483695,0.029579252,-0.67774487,-0.31332457
0.29844046,-0.20011489,-0.18894285,0.23381194,0.6106881,0.8238179,0.111472435,0.088284805,-0.23141086,0.364034
-0.028529532,-0.2620309,-0.45728317,0.4176746,0.17758441,0.1772354,-0.16734548,0.43726248,-0.44493186,0.023925371
-0.15810162,0.18656299,-0.34326476,-0.085692406,0.22269756,0.57962507,0.032109972,0.112450555,-0.23565246,0.03850805
