parameter_1,parameter_2,parameter_3,parameter_4,parameter_5,parameter_6,parameter_7,parameter_8,parameter_9,parameter_10
-1.1705796,-1.4934072,-3.2541358,-3.3207648,-1.2996261,0.62514704,1.8785489,1.6770536,0.23447147,-0.7319183
-0.9029316,-1.4970826,-4.5449324,-3.9280972,-1.9840028,0.729345,1.6573136,1.6629504,0.47335982,-0.8104322
-0.7221052,-1.9667006,-4.7094617,-4.038992,-1.2984253,1.663814,2.6371305,1.7541028,0.15174365,-0.019058898
-0.6751655,-1.7466002,-4.09853,-3.914504,-1.5017033,1.145463,1.8578166,1.7843131,0.17441578,-0.656218
-0.7068929,-2.0390139,-4.084435,-3.9434135,-1.1771096,1.2315317,2.5850718,1.9709164,-0.4288125,-0.9397124
-1.1532937,-1.6897075,-4.195217,-3.9805207,-1.5352002,1.5595888,1.6523837,0.8640516,-0.25221992,-1.011334
-0.5835139,-0.94184774,-2.038902,-2.0742326,-0.4595797,1.2873595,1.8606821,0.8229775,-0.21304196,-0.52004856
-0.51580757,-1.6034422,-3.2678044,-3.1931868,-1.4059485,1.3872235,2.5027566,1.0964333,-0.2600869,-0.7497444
-1.4431604,-1.662717,-4.1824355,-3.6127977,-1.3237402,1.6133399,2.2171733,1.3554455,-0.040114645,-0.99617326
-0.5094885,-0.8899216,-3.5884657,-2.9021711,-1.1914481,1.0112004,1.6334301,1.3742694,0.50421435,-0.5720058
-0.06790813,-1.7388623,-3.9379432,-3.7778108,-0.98975396,1.7028916,3.003033,1.5828224,0.4168716,-0.87007946
0.36899617,-1.3809615,-3.7513287,-3.7410529,-1.3560927,1.8968536,2.794369,1.5400039,0.05008504,0.21530268
-0.7219489,-0.8585035,-3.1843202,-3.454275,-1.4303461,0.49114895,1.6032519,0.44082636,-0.33420947,-0.41788703
-0.23269837,-1.3477286,-2.40262,-2.4361045,-1.1755967,0.38737643,1.8249097,1.0076996,-0.10244104,-0.30490276
-1.0356461,-1.310233,-3.0875645,-2.9131494,-0.8732128,0.9142198,1.774997,0.7754025,-0.30407408,-0.49001712
-0.13508415,-1.4542186,-3.3221898,-2.9830053,-1.2872024,1.0837605,1.8082819,1.3725146,-0.14093114,-0.69264406
-0.86383945,-1.5070173,-4.2764697,-5.3978605,-1.8959178,1.3254538,2.7097776,1.9041654,0.744031,-0.0344397
-0.79254496,-2.3121378,-4.6342206,-4.17456,-0.9902399,1.5892891,2.7680473,1.7144235,-0.037383128,-0.82571566
-0.7502266,-1.2422577,-3.1962764,-2.8254654,-0.9249523,0.61695117,1.559764,1.1785829,0.15584186,-0.37363115
