parameter_1,parameter_2,parameter_3,parameter_4,parameter_5,parameter_6,parameter_7,parameter_8,parameter_9,parameter_10
-0.8042179,-0.039471403,-0.16978979,0.55960417,0.5682112,0.97503656,0.07668867,0.90427,0.7467094,0.3938977
-0.4586209,0.26159203,-0.18579966,0.98242915,0.9384213,0.4692315,0.37403327,0.5999219,0.4232797,0.22954533
-0.8145212,0.20752776,-0.8104391,0.4430274,0.27040678,0.94439346,0.23940006,0.72595227,0.66337144,0.25777498
-0.7768892,-0.31793207,-0.6867031,0.7449122,0.39478034,0.73533475,0.13200606,0.3903753,0.51517737,-0.122458994
-0.83079994,-0.2013864,-0.13134307,0.9337242,0.6075248,0.2168231,-0.0010123923,0.5280162,0.5412508,0.58252
-0.51561224,0.077253655,-0.6958773,0.97286487,0.48780456,0.75577563,0.10333433,0.68092465,0.99923944,0.7661301
-0.16820878,-0.08162287,-0.44081712,0.49481267,0.4715326,0.94318855,0.13681896,0.7646555,-0.15822658,0.42937323
-0.51159894,0.30933666,-0.7708218,0.7499072,0.6413119,0.48037767,-0.011583313,0.47953415,0.6999533,0.23586111
-0.7385903,0.73953015,-0.14308345,0.71605104,0.44836876,0.87917197,0.48779213,0.6367617,0.81394035,0.54939055
-0.89708614,-0.11090307,-0.69226736,0.7916012,0.45211476,0.92836696,0.49039048,0.6000633,0.53879774,0.5465229
-0.091712624,0.36666393,-0.8385899,0.6540936,0.37485266,0.82247823,0.03672214,0.44342083,0.17234045,0.7779286
-0.93514055,0.31659454,-0.6545517,0.8206476,0.6792292,0.15147454,-0.18017209,0.37006402,0.36077023,0.36815318
-0.6646872,0.3089857,-0.31108183,0.6275326,0.36572212,0.4608256,0.31692094,0.7289617,-0.3125485,0.40942463
-0.55398464,0.4016093,-0.83822536,0.6737547,0.99660903,0.9010415,0.16975439,0.43661702,0.5370806,0.4369763
-0.15319985,0.59674245,-0.5832311,0.96915406,0.34684163,0.8327902,-0.050053433,0.795162,0.58031225,0.3429116
-0.61775404,0.070748545,-0.8829188,0.9046297,-0.042869806,0.389982,0.30026504,0.7220665,0.4208301,0.28665245
-0.5301799,0.27247304,-0.26892883,0.91019493,0.8172512,0.74912715,0.45448753,0.66740674,0.5954562,0.3235445
-0.96122754,0.11003992,-0.9084848,0.5689702,0.5010481,0.7334731,0.20164087,0.99492955,0.48230937,-0.14061874
-0.7470924,0.14839648,0.06569767,0.5751064,0.45180807,0.95233274,0.39087296,0.56866693,0.7191442,-0.1276468
-0.5063152,-0.7540794,-0.66092044,0.9821569,0.6634637,0.7426755,-0.46573365,0.3436976,0.3161589,0.44485137
-0.2313675,0.27239537,-0.46821398,0.8020527,0.40070745,0.31895426,0.030110054,0.32418334,0.7816524,-0.108422995
-0.57429075,0.26997083,-0.808648,0.42893222,0.6148398,0.9744177,-0.30299565,0.36565006,-0.00462991,0.48334658
-0.22721341,-0.1290182,-0.28960598,0.67034876,0.6400216,0.9726732,0.5182642,0.7797104,0.6341501,0.098181784
-0.54135877,0.35844368,-0.6853047,0.6641229,0.6789047,0.6878268,-0.22666705,0.9936597,0.70507956,-0.031209707
-0.43698832,0.54240805,-0.7342953,0.33793473,0.27169842,0.51019526,0.15874958,0.39015803,0.29009646,-0.046006024
-0.5123533,0.48570907,-0.9611337,0.957093,0.7806002,0.57456267,0.03821194,0.9775704,0.36304736,0.6611782
-0.1584431,0.68076164,-0.56775886,0.650035,0.8706355,0.5497298,-0.22550544,0.7745056,0.48196146,-0.03643933
-0.62631077,0.99665767,-0.33363816,0.8041777,0.37862614,0.73626924,-0.15996042,0.11966348,0.33037955,0.74983686
-0.63574183,0.1210628,-0.64603746,0.5420648,0.6345127,0.51706344,0.14425355,0.73151594,0.13104603,-0.26093078
-0.61713445,0.085215926,-0.85909927,0.8376894,0.90654504,0.75726557,-0.1956138,0.57660896,0.6823418,0.6104117
-0.44187677,-0.1551425,-0.54710305,0.7133126,0.7877421,0.4256933,-0.012191229,0.2072354,0.51779795,0.5203269
-0.17460498,0.3877964,-0.55450106,0.89623606,0.6554645,0.7821737,0.5491396,0.27325675,0.66913855,0.5823077
-0.5902688,-0.44040656,-0.65967023,0.8141293,0.85905826,0.41892043,0.019713625,0.9827368,0.82808113,0.30656987
-0.3572936,0.4187194,-0.48506552,0.6239972,0.96806383,0.37692976,-0.26234695,0.7873845,0.17817992,0.506216
-0.07131755,0.12063516,-0.68003726,0.56120765,0.6587635,0.56531674,-0.43331861,0.5699936,0.19398886,0.029840022
-0.24303961,-0.3143502,-0.25749156,0.5846888,0.51614666,0.72801,0.42034334,0.4972443,0.67720497,-0.0796957
-0.59059405,-0.049234852,-0.79340106,0.8080163,0.664591,0.92906684,-0.09849699,0.3983878,0.5192995,0.53084165
-0.8898398,0.26313215,-0.70805323,0.8443787,0.64746016,0.91160667,-0.13676286,0.4898708,0.56362927,0.113343
-0.555595,-0.18582667,-0.2798409,0.7055688,0.8555748,0.7471669,-0.080933705,0.91899765,0.3687994,0.62487435
-0.7369738,0.3192426,-0.6930885,0.76227605,0.76703286,0.69874877,-0.3878826,0.55709255,0.9941354,0.58543736
-0.4776413,0.59067994,-0.9147594,0.9848047,0.62646496,0.6063364,-0.16111347,0.43697104,0.64142436,0.5866015
0.057593286,-0.09205282,-0.7500086,0.904418,0.78164965,0.80034494,0.17976269,0.5676152,-0.4630303,0.55084777
-0.21110588,-0.49092185,-0.68143916,0.49628913,0.88194144,0.42365113,-0.035803273,0.5251572,-0.21824178,0.33558604
0.12632763,0.21204616,-0.6821683,0.9291342,0.43143308,0.6560533,-0.33081052,0.5674266,0.7224741,0.5240172
-0.62925357,-0.4719895,-0.44934487,0.72301805,0.5791097,0.9220456,0.46713844,0.14381868,0.20715967,0.49628145
-0.5006798,-0.5683825,-0.39416432,0.7392434,0.3506922,0.7735445,0.061405264,0.5349514,0.096573144,0.5182691
-0.8561767,0.2064311,-0.33654386,0.65754664,0.43065244,0.8131679,0.022958547,0.4027205,0.16299891,0.7841011
-0.2259588,-0.029093578,-0.4648955,0.8701802,0.98716605,0.56567293,-0.17120558,0.119387776,0.31339142,0.030787915
-0.63000035,-0.009601504,-0.51414037,0.62724733,0.50420916,0.82976645,0.1370002,0.23992893,0.7903889,0.5495749
-0.7596504,0.7324015,-0.8405077,0.580173,0.35478824,0.79699516,0.2086707,0.38880768,0.48600882,0.103061736
-0.37406653,-0.08861826,-0.75985736,0.6709429,0.8387005,0.7249664,0.049517833,0.62505066,0.76474667,-0.27067304
-0.48836198,0.15704131,-0.738844,0.89029366,0.94762635,0.57375723,0.6067676,0.7123122,0.5201949,0.8509227
-0.5866795,0.2592678,-0.9799667,0.7020497,0.6752475,0.5218402,-0.17827913,0.3528581,0.7709813,0.1271931
-0.5170631,-0.23585208,-0.66831297,0.90930223,0.646489,0.86708766,0.52869713,0.52333105,0.56597275,-0.01597336
-0.40252233,-0.08425368,-0.42596817,0.63548046,0.27342194,0.834379,0.107863635,0.5105857,0.3258751,0.03591782
-0.20472705,0.18582647,-0.8879403,0.9802378,0.6902338,0.69338095,-0.07973406,0.31525144,0.41744098,0.61638
-0.5117211,0.105590224,-0.5416163,0.77625537,0.48101717,0.3936413,-0.014743656,0.9438909,0.107453644,0.5222738
-0.69731927,0.34548563,-0.23362732,0.88778436,0.5927388,0.2480056,-0.17035139,0.28738087,0.25310487,0.2953859
-0.7324109,0.5558754,-0.582114,0.67166424,0.7143352,0.6930079,-0.5000446,0.6135336,0.0939928,0.5090641
-0.8854587,0.019086175,-0.7282113,0.75974476,0.7985313,0.42084283,-0.111357614,0.36450404,0.20717442,0.67803407
-0.30687773,-0.15665059,-0.951452,0.3670494,0.15126687,0.5862522,-0.17974201,0.86914504,0.37762052,0.3470903
-0.06379479,-0.017721176,-0.48985964,0.8269218,0.7023295,0.8539708,0.26832217,0.31947982,0.4493022,0.432567
-0.61666936,-0.08732249,-0.90296334,0.7489874,0.6832428,0.50094604,0.31392494,0.4867179,0.95637095,0.7649533
-0.60340786,-0.14503212,-0.7537138,0.71678555,0.93539435,0.42284518,0.100491606,0.7020869,0.99661887,0.0003350079
-0.8087506,0.5599065,-0.6691636,0.6993392,0.4455575,0.69523185,0.038949087,0.9843315,0.32539415,0.813577
-0.6929374,0.27499264,-0.13866276,0.89082557,0.26780823,0.7536692,0.3841186,0.9695494,0.65920204,0.40065926
-0.7247135,0.48744005,0.04290104,0.60022223,0.7637688,0.51961535,0.06243655,0.5144536,0.11086723,0.19247255
-0.48743346,0.39339983,-0.18832824,0.8858395,0.15290421,0.42887074,0.2554359,0.23744103,0.3277347,0.56793505
-0.3359602,0.03779047,-0.80018544,0.77980727,0.54057986,0.84310013,0.34649026,0.78260887,-0.072556406,0.69074535
-0.70537406,-0.12359388,-0.65360314,0.999651,0.6996733,0.6689056,-0.091447145,0.9139693,0.505719,0.15420812
-0.6853816,0.29868817,-0.25894246,0.74301606,0.9453777,0.2468408,0.23717882,0.67980444,0.75545704,0.04011154
-0.34877563,0.15951222,-0.47134814,0.8353527,0.6822126,0.65162915,-0.026689209,-0.33087474,0.8796953,0.5528061
-0.5399335,-0.16991477,-0.72794545,0.68550056,0.59709674,0.99102557,-0.0021593124,0.49811104,0.20724696,0.25505418
-0.45125946,0.16093451,-0.47735834,0.58219457,0.82858646,0.59656054,0.7207825,0.40386143,0.6401636,0.48265573
-0.87923276,0.3107019,-0.87799597,0.5682757,0.61923057,0.159432,0.123262145,0.78562987,0.43662006,0.31706613
-0.89783883,0.34252936,-0.38019925,0.7088936,0.8605193,0.44958302,0.41253686,0.5123347,0.387107,-0.06570411
-0.11566061,0.03377688,-0.5061322,0.7850994,0.7267687,0.6016667,-0.1044272,0.59718394,0.67456436,0.1764532
-0.81118107,-0.052514672,-0.6372175,0.7942985,0.14299655,0.66835034,0.10438928,0.3535568,0.55645937,0.35135928
-0.089561224,0.35520113,-0.8087429,0.93867683,0.87215316,0.73184633,0.33822656,-0.26227582,0.56319475,0.5617916
-0.082797796,-0.060981393,-0.19963425,0.700994,0.9076594,0.27720588,-0.13115984,0.8046204,0.3289634,0.13778278
-0.17863098,-0.05462019,-0.9029335,0.45126867,0.32957208,0.48147523,0.114675954,0.38864928,0.16956323,0.3747366
-0.6123652,-0.13074966,-0.6803634,0.56814194,0.5573242,0.6876086,0.1577891,0.66805667,-0.30968997,-0.024969965
-0.08211374,0.54976696,-0.50650203,0.7480186,0.88476044,0.59917706,-0.03507921,0.71760464,0.5539185,0.23549232
-0.4584871,0.21868291,-0.5927578,0.3226825,0.47683316,0.22962344,0.2780704,0.40722355,0.43632174,0.28051794
-0.7902375,0.20696962,-0.4261549,0.8858406,0.95769584,0.6270711,-0.43087316,0.35999805,0.05820632,0.4567439
-0.576435,0.02781231,-0.459639,0.9805366,0.84525764,0.86892116,-0.120340034,0.46091878,0.8268359,0.7286181
-0.9182769,0.58627605,-0.5966793,0.29491735,0.9745668,0.42726538,0.6021636,0.50865173,0.82905436,-0.04421687
-0.4063708,0.11289814,-0.17089328,0.666636,0.9648027,0.86276966,0.26488596,0.69820464,0.38448054,0.29038036
-0.7351133,0.34564117,0.27758121,0.37333572,0.4222243,0.6490389,0.01972057,0.24217671,0.35579124,0.84117764
-0.06145659,-0.27090943,-0.5747703,0.9211166,0.5746388,0.74099857,0.48438522,0.63954073,0.56763446,0.45289087
-0.2851332,0.28584945,-0.6913338,0.31119788,0.41128573,0.4060255,0.82238495,0.8955493,0.07408178,0.9351353
-0.78757775,0.14117047,0.114622,0.70349395,0.23971161,0.7603944,0.15464532,0.4250656,0.6309575,0.9520131
-0.37149438,-0.13607095,-0.6855273,0.80962,0.5304776,0.49937367,-0.20308656,0.71914005,0.14803794,0.73824894
-0.5307816,-0.100871086,-0.19924778,0.88595515,0.6277182,0.40130723,-0.008234248,0.5938977,0.5560897,0.4070309
-0.3753859,0.033872493,-0.3754012,0.9242248,0.54128206,0.7807158,-0.16690454,0.39729047,0.6574956,0.15809327
0.057477593,0.15427347,-0.68260974,0.2272932,0.45511603,0.80681324,0.15498246,0.5439648,0.817258,0.17523623
-0.32867014,0.3817088,-0.3586317,0.8105946,0.35265344,0.6843592,0.15152505,0.652738,0.3456376,0.12504882
-0.82711405,-0.09294635,-0.7201535,0.9037653,0.56032914,-0.014696419,0.047907,0.41148993,0.24684386,0.68575
-0.47029477,-0.012530699,-0.71086174,0.97528243,0.93022704,0.61985356,-0.03133914,0.42636415,-0.30028668,-0.19341171
-0.12076929,-0.010645747,-0.77499485,0.44230065,0.54400945,0.7808297,0.53177476,0.8884721,0.12663665,0.029780716
-0.54867536,0.49140954,-0.248878,0.5853741,0.1438762,0.8696294,0.15979037,0.8611964,0.18063396,0.38845697
-0.56381094,-0.1671037,-0.6253993,0.89908755,0.60475266,0.9364827,-0.44657695,0.57560146,-0.0057120323,0.57006645
-0.664105,-0.14717172,-0.49877954,0.92894363,0.5461386,0.7248924,0.6818016,0.24562281,0.726087,0.35066897
-0.6484464,0.28454822,-0.83194643,0.81350434,0.43807673,0.38472322,0.4127835,0.5070188,0.63627005,0.8955287
-0.69064796,-0.020687237,-0.3942576,0.8479899,0.891395,0.7805565,0.7518252,0.30085328,0.61083025,0.83638096
-0.5971367,-0.3828975,-0.5159248,0.4772431,0.94595456,0.34263635,-0.16961157,0.29990903,0.09220937,0.42139813
0.080664456,0.11403486,-0.94670355,0.8251759,0.49691725,0.69777995,0.2673986,0.31351876,0.67668045,0.72334546
-0.54969466,0.36709338,-0.37160426,0.72311014,0.2273108,0.73038936,0.15435567,0.5414556,0.8050592,0.39479166
-0.5276699,0.541137,0.004361093,0.49980152,0.40823352,0.66126823,0.05246917,0.9262382,-0.47067657,0.804839
-0.4647209,-0.25444192,-0.8440174,0.46667317,0.26468176,0.28012446,-0.03758733,0.63638675,-0.025576621,0.2979125
-0.77518165,-0.19828983,-0.2984984,0.4169011,0.8573235,0.90811145,0.1172402,0.545613,0.7720119,0.8196177
-0.51001924,0.47542,-0.7799856,0.8009336,0.39060295,0.86067677,0.46789065,0.63133526,0.5591978,0.7270136
-0.517195,0.39210135,-0.64307207,0.43591005,0.1667524,0.42933702,0.068143,0.7694798,0.05907625,0.3666942
-0.8575282,0.37495038,-0.83017653,0.78744596,0.9537756,0.51161456,-0.16270056,0.6300589,0.6420815,0.14081308
-0.7743177,0.23470512,-0.50907713,0.3588068,0.69494987,0.7221821,0.21618801,0.8506504,0.95999336,0.6190929
-0.60672104,-0.24112083,-0.85329926,0.8866937,0.20979577,0.37510237,0.24438258,0.4129312,0.07755405,0.25218523
-0.7291348,0.32818103,-0.37942,0.8926482,0.4235543,0.8416346,-0.08079901,0.56791604,0.7301161,0.071186006
-0.64522743,0.44066095,-0.4260829,0.70083374,0.7297729,0.94563484,-0.10055718,0.13162896,0.8303899,0.5668036
-0.9796357,-0.33724052,-0.40859187,0.9986414,0.64476836,0.8408164,-0.2625664,0.3211036,0.84440416,0.5085125
-0.77643675,0.15702619,-0.69706655,0.85010207,0.7905738,0.6415168,-0.027612232,0.46614364,0.47249845,0.04275021
-0.46949947,0.42686236,-0.6935353,0.6175841,0.31767505,0.53296363,-0.15111521,0.37324592,0.17380244,0.103242934
-0.62827176,0.21809863,-0.8614945,0.5244335,0.51770085,0.91339946,-0.15683427,0.4269684,0.7691715,0.70457673
-0.56289536,-0.04489574,-0.64620805,0.99681103,0.15298343,0.5108439,-0.49273163,0.7892023,0.4894064,0.62013316
-0.53490275,0.041174144,-0.6859549,0.5910923,0.50061053,0.42206222,0.049352437,0.5326882,-0.0885981,0.27854466
-0.2528736,0.35200596,-0.5086184,0.9485211,0.924161,0.2298649,0.07359246,0.3335722,0.5694808,0.1815598
-0.71094865,-0.38960832,-0.49241567,0.2302826,0.6562798,0.7587757,-0.083362,-0.021157742,0.36771744,0.07004854
-0.5766126,0.3721723,-0.61774075,0.6683071,0.8569389,0.6095137,0.09822457,0.14169511,-0.10355541,0.8213916
-0.46380144,-0.094697416,-0.76750755,0.835126,0.5927802,0.23020917,0.08698645,0.61391187,0.59103245,0.27262565
-0.92187774,0.018545613,-0.7091486,0.5053635,0.34767386,0.9995344,0.1474203,0.4965049,0.27588528,0.37639663
-0.14337856,0.26293308,0.38731533,0.4773003,0.61682105,0.5769532,-0.027514942,0.4446649,0.45534867,-0.056976378
0.010036528,0.3220715,-0.6200762,0.47065017,0.30545837,0.6388094,0.15662123,0.75673413,0.20999123,0.14946824
-0.7983197,0.09959759,-0.49571574,0.9119392,0.8728176,0.4148074,-0.11962058,0.45557857,0.9650216,0.4383413
-0.3327037,-0.385827,-0.8372833,0.88589704,0.14458525,0.5576561,-0.29380423,0.08858684,0.8376905,0.14110294
-0.23506299,-0.29208815,-0.7565942,0.14387506,0.63783944,0.18872392,0.30666974,0.040687323,0.14378628,0.21527857
-0.69728726,-0.012170732,-0.6274343,0.5922092,0.83853996,0.6733456,0.076953374,0.62904197,0.47865254,0.4813048
-0.5860818,0.39842755,-0.40648568,0.19308227,0.5240394,0.9395156,-0.69602615,0.7104397,0.34164086,0.80972517
-0.34660298,-0.14962192,-0.7201812,0.3765365,0.9510427,0.52524143,0.5323732,0.25091913,0.6007465,0.35451132
-0.62202734,0.06964203,-0.41173255,0.7753924,0.67904085,0.7344954,0.2747085,0.81436765,0.066817254,0.45894802
-0.7485845,0.31026202,-0.6607081,0.9465262,0.59460306,0.7144248,-0.009072185,0.3470263,0.55959034,0.7243643
-0.7001152,-0.12771066,-0.9948944,0.38536537,0.3422988,0.7147622,0.09357966,0.72771317,0.18363646,0.7017473
-0.57249194,-0.21546279,-0.7652364,0.5313123,0.50891703,0.4157261,0.32545596,0.35189894,0.09264219,-0.15423703
-0.5391646,0.09522304,-0.28775212,0.83276993,0.8387522,0.052788496,0.6789284,0.391074,0.37702757,0.92481375
0.20636845,-0.13319425,-0.9358458,0.43083784,0.76442623,0.06969768,-0.113365814,0.17147508,0.054502785,0.12337127
-0.83589727,0.1942675,-0.38348967,0.670002,0.9919249,0.67237973,0.028490417,0.7939184,0.6641696,-0.12188429
-0.9758499,0.7053939,-0.26571104,0.92780125,0.31731877,0.5699817,-0.0800093,0.3230876,0.16294181,-0.043323785
-0.5458996,0.47320998,-0.40141737,0.98466706,0.8769355,0.1930638,0.06056178,0.718689,0.5708345,0.20156974
-0.8811412,-0.19659336,-0.80979264,0.6403223,0.5911483,0.8019383,-0.42668563,0.1776827,0.2517947,0.32972714
-0.5683347,-0.15728341,-0.24491182,0.7746872,-0.16350323,0.8685545,0.01055862,0.2925649,0.4716889,0.45436567
-0.43369234,0.3654358,-0.75037044,0.9839828,0.6829368,0.37377417,-0.011068642,0.8857322,0.75146055,0.80492413
-0.36988872,0.70097435,-0.71050495,0.65501,0.7855045,0.40292764,0.33648163,0.52516675,0.23536366,0.5328531
-0.7699483,0.2730203,-0.68428737,0.68956894,0.8739142,0.9473443,-0.38432896,0.5422366,0.3671118,0.33587107
-0.19272041,0.481659,-0.535963,0.62767327,0.5451855,0.81486195,-0.058137104,0.41917518,0.18354818,0.060863882
-0.3546564,0.06444645,-0.68162,0.6149775,0.21065834,0.6954573,0.116366655,0.18226984,0.97706664,0.518806
-0.33177257,0.2478646,-0.6535984,0.8263366,0.8581855,0.6896299,0.53547025,0.8365692,0.29435986,0.4556301
-0.814505,-0.05807993,-0.31792876,0.24591047,0.4103843,0.33849347,0.0037044436,0.56849587,0.6348365,0.5199832
-0.22893065,0.08454545,-0.5142538,0.08939195,0.44473174,0.23470008,-0.13693658,0.22062442,0.4093963,0.4485346
-0.75023085,0.40350026,-0.5816726,0.85525185,0.88130206,0.6514637,0.87024623,0.32599583,0.34424162,0.58237904
-0.33652782,0.45588303,-0.53150123,0.7757915,0.6178999,0.65373063,-0.376404,0.4246051,0.48683968,0.1363636
-0.60339826,-0.26819324,-0.8553691,0.27321643,0.7571497,0.4775126,0.20148116,0.4288405,0.21824124,0.3050015
-0.42130405,-0.11581822,-0.19481707,0.9171209,0.7801641,0.8732108,0.58235586,-0.18530893,0.28528106,0.5336975
-0.31129962,0.068777636,-0.53898454,0.9043711,0.7940174,0.91671497,0.051498793,0.44165835,0.1130279,0.6640248
-0.2629836,0.054208063,-0.68385226,0.5889971,0.573894,0.8245402,0.39060557,0.5683147,0.67836815,0.0797818
-0.4714648,-0.17932571,-0.5580222,0.8332788,0.63668025,0.7795364,-0.332231,0.3079159,0.29435158,0.09316221
-0.75433576,0.7106679,-0.6369658,0.91323227,0.7087909,0.5296699,-0.3625222,0.8240434,0.2254046,0.47576153
0.062818766,0.30817103,-0.070180774,0.86101055,0.92930716,0.43570697,0.26512653,0.49882913,0.45693487,0.38971123
-0.778587,-0.14541121,-0.54909694,0.91858923,0.7464649,0.5343384,0.013357811,0.78348315,0.62699884,0.45433143
-0.032262027,-0.4246372,-0.7160862,0.58329517,0.6791012,0.73975635,0.25772008,0.798762,0.09849644,0.32725143
-0.27201426,0.44100893,-0.8887367,0.48610866,0.07026738,0.78899133,-0.018108323,0.6220931,0.52489847,0.6619611
-0.59270924,-0.081217095,-0.5970966,0.65159786,0.46395075,0.32683253,0.18388039,0.8064847,0.75144196,0.19852695
-0.61379826,0.25716525,-0.3925959,0.76528084,0.93999004,0.841563,0.21429685,0.9719517,0.51476896,0.37615147
-0.5065242,0.5218199,-0.5307479,0.9766576,0.81147665,0.50339216,-0.06645279,0.34369683,0.14666253,0.54171616
-0.6094943,-0.0901905,-0.5632507,0.7809326,0.9977729,0.5494189,-0.041062966,0.37150764,0.2773729,0.6715326
-0.8058064,-0.12558858,-0.22684816,0.7029968,0.95853937,0.40466714,0.12342493,0.9518119,0.1997647,0.6261523
-0.42080957,0.13134137,-0.8608705,0.84343356,0.83186704,0.61082715,-0.19943532,0.24361968,0.18548873,0.29180488
-0.9844042,0.331747,-0.40828365,0.5968784,-0.21142244,0.8999375,0.30560505,0.863781,-0.04888472,0.41110635
-0.023267806,-0.09550592,-0.6224914,0.9888104,0.1998992,0.48871762,0.18738142,0.3635101,0.39480045,0.736205
-0.55072814,-0.46739668,-0.6921406,0.4938992,0.82232267,0.82680076,-0.074554116,0.6500212,0.07770637,0.24432336
-0.53667,0.46354103,-0.80761546,0.6013113,0.50849164,0.8607058,0.026901603,0.64764065,0.012076497,0.7607043
-0.7684179,0.81721765,-0.48955896,0.5227851,0.7769638,0.69857496,0.2905739,0.5522317,0.36783376,0.028064996
-0.58610684,-0.15391202,-0.41176388,0.8172609,0.57302284,0.87249494,0.544392,0.35346928,0.06192854,0.5212052
-0.4374931,0.5016352,-0.4140376,0.733942,0.34127474,0.9720196,0.21340202,0.68518525,0.4843707,0.35116506
-0.60554385,0.5963591,-0.40855417,0.9677325,0.96181107,0.95914954,0.3019094,0.3200119,0.5674738,-0.02433747
-0.955114,0.24388605,-0.40558714,0.84747005,0.84727937,0.5821696,0.2591772,0.82374686,0.1637913,0.294539
-0.67566353,0.08222034,-0.9621228,0.8892983,0.838236,0.34909612,-0.13909331,0.60358554,0.51589394,0.40694198
-0.23207703,-0.13629194,-0.86067903,0.9573451,0.43732324,0.9387465,0.3320989,0.62546504,0.08494893,0.28008732
-0.6557336,0.27573895,-0.67687494,0.8869719,0.5827446,0.7357228,-0.49928528,0.43184558,0.74104923,0.8085615
-0.42947942,-0.2159294,-0.48224995,0.63125974,0.16220957,0.5398114,-0.40494156,0.5908097,0.42794597,0.3750115
-0.069616884,-0.26329297,-0.8534678,0.52348346,0.73043144,0.83793396,-0.61420244,0.10792109,0.26863974,0.55289996
-0.22580805,0.44845408,-0.77688956,0.6794515,0.2369121,0.47997624,-0.9681873,0.28721896,0.4555472,0.2948762
-0.36398304,0.21012947,-0.99670446,0.99072176,0.8582792,0.48075265,-0.4681561,0.8053339,0.9441887,0.5424522
-0.76354706,-0.036328897,-0.99236155,0.7674664,0.94147384,0.47731587,0.066602185,0.039232075,0.90367806,0.52806103
0.12258381,0.52533144,-0.024543762,0.9318479,0.58844554,0.72446996,0.16043462,0.9180091,0.34431028,0.49244684
-0.7262589,0.3559379,-0.7345288,0.71614254,0.8567004,0.09937322,-0.12404814,0.69993114,0.13635615,0.060498446
-0.9364888,0.35901514,-0.29637823,0.8445802,0.36442977,0.7536772,-0.3695714,0.5533804,0.357298,0.81371033
-0.4076051,-0.011632636,-0.635515,0.82408386,0.5737916,0.51037705,0.19773147,0.33972818,0.64512706,0.41714692
-0.52336204,0.116821036,-0.6968553,0.8368771,0.70958805,0.80973864,-0.27873477,-0.007644534,-0.10942438,0.68596107
-0.6025828,0.058891818,-0.2379278,0.9343297,0.4380092,0.32042083,0.093355015,0.46053976,-0.09902951,0.37711754
-0.27432713,-0.14996783,-0.5129513,0.69984335,0.8644372,0.4274408,0.60965234,0.86566186,0.1222159,0.8518491
-0.9727825,0.3465606,-0.91984195,0.95423126,0.65137714,0.83018553,0.5044718,0.5420193,0.18612465,0.6401307
